Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","1035","Viande, suidés","2017","2017","tonnes","367","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","244","Samoa","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","56.2955","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","89.9095","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","5510","Production","867","Viande, bovine","2017","2017","tonnes","1597","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","244","Samoa","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","3.382","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","6.0268","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","1782","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","244","Samoa","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","3.3645","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","1.6131","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","5510","Production","1058","Viande, volaille","2017","2017","tonnes","479","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","244","Samoa","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.0893","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.463","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","425","F","Estimation FAO"
"EI","Intensités des émissions","244","Samoa","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","25.8507","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","72.8107","Fc","Donnée calculée"
"EI","Intensités des émissions","244","Samoa","5510","Production","1035","Viande, suidés","2017","2017","tonnes","2817","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","5","Samoa américaines","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","50.0505","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","0.1768","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","5510","Production","867","Viande, bovine","2017","2017","tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","5","Samoa américaines","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","2.4222","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","0.0804","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","5","Samoa américaines","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","4.7629","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.1207","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","5510","Production","1058","Viande, volaille","2017","2017","tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","5","Samoa américaines","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.4172","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.0496","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","35","F","Estimation FAO"
"EI","Intensités des émissions","5","Samoa américaines","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","13.4521","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","4.1586","Fc","Donnée calculée"
"EI","Intensités des émissions","5","Samoa américaines","5510","Production","1035","Viande, suidés","2017","2017","tonnes","309","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.0942","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","0.0908","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","964.4071","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","4.1752","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","0.7226","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","867","Viande, bovine","2017","2017","tonnes","173","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","1.1899","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","0.4538","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","381","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","111.4351","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","1.2703","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","1017","Viande, caprin","2017","2017","tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","183.425","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","0.6525","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","977","Viande, ovin","2017","2017","tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","1.5822","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.6536","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","1058","Viande, volaille","2017","2017","tonnes","413","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.1572","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.5555","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","480","F","Estimation FAO"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","19.6829","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","12.1104","Fc","Donnée calculée"
"EI","Intensités des émissions","193","Sao Tomé-et-Principe","5510","Production","1035","Viande, suidés","2017","2017","tonnes","615","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.1684","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","164.4001","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","976387.6583","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","0.4771","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","340.7841","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","5510","Production","27","Riz, paddy","2017","2017","tonnes","714354","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","44.1672","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","3320.1254","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","5510","Production","867","Viande, bovine","2017","2017","tonnes","75172","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","8.5472","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","1063.9223","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","124476","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","63.6754","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","1079.9906","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","5510","Production","1017","Viande, caprin","2017","2017","tonnes","16961","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","195","Sénégal","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","11.5627","Fc","Donnée calculée"
"EI","Intensités des émissions","195","Sénégal","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","151.4029","Fc","Donnée calculée"
