Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
Cameroun;CMR;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1617067.43734988;0;1275817.60101255;31347.1468173486;257102.655565308;389923.098531931;453357.450664204;1695139.24067064;306193.375758881;1001706.05385994;918771.903301525;2552815.12201371;216627.876225524;3259767.46551149;4607664.38259179;1965325.68745894;572715.042506223;1714096.24381464;1934243.19419469;8216085.90185359;5231366.66687889;5710003.06601877;16177128.54201;8024777.32558118;11608865.4185158;10879607.3244314;7360598.07107211;7843699.02893266;7999881.23922634;7019482.21620281;905736.262386627;4253982.76854436;2347496.66178534;1947036.74501552;2099252.2099747;
Congo; République démocratique du;COD;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.60446694567841;0.310225342384723;0.18429285316046;0.246252590932032;0.782215724695858;0.509651433037873
Congo; République démocratique du;COD;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63192020;5559881;9337454;26163469;32092118;17445949
Congo; République démocratique du;COD;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.66802;;;;;
Congo; République démocratique du;COD;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.56469;;;;;
Congo; République démocratique du;COD;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;274;258;350;424;631;;424;;340;;;;;;524;478;709;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République démocratique du;COD;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;31;37;104;181;364;;90;;90;;;;;;250;189;312;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République démocratique du;COD;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;243;221;246;243;267;;334;;250;;;;;;274;289;397;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République démocratique du;COD;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;3;8;6;6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République démocratique du;COD;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;100;74;93;66;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République démocratique du;COD;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.01;8.88;10.52;15.24;13.74;23.05;24.69;32.41;39.47;44.55;52.24;45.5;71.43;80.77;119.87;124.13;109.19;135.94;148.72;;
Congo; République démocratique du;COD;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26777;0.05799;0.06044;0.13609;0.08253;0.07822;;;;;;0.40638;;;;;
Congo; République démocratique du;COD;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35200000;49600000;53800000;125000000;108500000;0;0;0;0;0;0;0;0;0;0;0
Congo; République démocratique du;COD;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2100000;1900000;1900000;2600000;34300000;0;0;0;20300000;10736427.231;0;0;0;0;0;0
Congo; République du;COG;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.09069120564507;0.925919637344687;1.15950411402087;2.00657409831847;2.52380792483166;6.34219094559669;4.54987348509441
Congo; République du;COG;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49499678;53837390;71754301;82791346;40589382;29719759;37906536
Congo; République du;COG;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.79337;41.50275;40.06238;37.60162;35.49262;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.97261;49.69867;40.73997;36.28515;32.5349;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;55;;;;;;21;15;27;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.35;16.34;23.93;33.59;39.1;45.12;45.94;47.06;50.11;42.44;48.06;51.43;57.59;58.48;76.12;69.35;79.25;74.33;66.68;;
Congo; République du;COG;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Congo; République du;COG;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;1605374.17101323;;;;
Congo; République du;COG;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;3762174.13396062;;;;
Colombie;COL;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.06526388126946;4.01539198100163;5.55422600681962;5.36253459223376;4.67963044070184;5.6774289070832;7.7684364847542;8.11973749959966;9.84934553929938;10.1857850993969;8.96234816762112;7.22137138920304;9.04841992425589;9.91352085644331;
Colombie;COL;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360292044;475948286;492118042;451119244;433809515;565873203;773381756;762807177;823794430;766932655;692526499;603546789;753151202;689645035;
Colombie;COL;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Colombie;COL;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.3604;58.29539;69.54869;89.36161;88.0191;;;;
Colombie;COL;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;5914;5335;;;5072;7320;3845;8401;9606;11800;11427;11865;11045;13100;13984;13054;13674;14614;13345;12757;16610;14904;15296;16365;16930;19937;21670;23994;23464;21099;25990;29084;32030;25924;25688;27991;27570;27086;28131;30244;;
Colombie;COL;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;2377;2439;;;2768;;2468;5138;6152;6575;7543;7807;6348;8167;8147;6722;6683;6991;6419;5802;6965;7804;8180;8880;10679;11877;13270;14118;13885;12681;15772;16976;18591;15538;15386;17969;17764;17432;18011;19955;;
Colombie;COL;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;3537;2896;;;2304;;1377;3263;3454;5225;3884;4058;4697;4933;5837;6332;6991;7623;6926;6955;9645;7100;7116;7485;6251;8060;8400;9876;9579;8418;10218;12108;13439;10386;10302;10022;9806;9654;10120;10289;;
Colombie;COL;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;43;39;;82;69;72;81;52;85;90;;85;120;138;124;141;87;80;161;68;75;65;54;82;76;99;142;128;126;128;133;183;213;251;260;321;545;595;415;422;;
Colombie;COL;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;335;604;;527;471;441;404;532;420;516;;527;575;769;867;1093;1172;1497;1670;1615;1694;432;858;1127;1365;1662;1861;1862;1818;1551;1739;1770;1848;1781;1898;1921;1658;1777;1808;1735;;
Colombie;COL;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;534.68;538.62;680.56;715.79;842.07;975.42;1401.91;1587.54;2374.14;2716.76;3168.15;3541.21;4124.71;4589.7;5173.66;5409.93;6292.29;6681.57;7195.02;;;
Colombie;COL;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.29923;0.27366;;;0.12999;0.13183;0.13944;0.15602;0.15353;0.15086;0.1495;0.18455;0.20125;0.19608;0.19501;0.20595;0.23378;0.27111;0.30563;0.28975;0.26694;0.24286;0.23462;;;
Colombie;COL;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;7999999.99996948;7999999.99996948;2999999.99996948;3008939.99996948;2171420;2384260;2405279.99996948;9000000;9000000;12000000;9000000;14000000;11000000;17000000;26000000;30000000;33000000;29000000;11000000;11000000;13000000;17000000;21000000;29000000;24300000;30200000;135500;229500;671560;1375780;3757310;6120540;5695900.02441407;3183080.01708984;5101630.61523437;7557583.12988281;8725411.62109375;11285508.0566406;13071194.0917969;32690171.875;54104212.890625;48221626.953125;72661187.5;83017587.890625;138714017.578125;141459716.796875;116382417.96875;101196816.40625;99122533.203125;134001691.40625;143866519.53125;127065630.859375;121725878.90625;
Colombie;COL;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;7999999.99996948;6999999.99996948;9999999.99993896;1002979.99998856;6514260;8344909.99996948;8418479.99990845;4856600;8081639.99996948;7005119.99993896;5007999.99996948;0;11000000;11000000;11000000;12000000;10000000;7000000;7000000;10000000;10000000;12000000;13000000;19000000;17400000;18600000;19568950;28944760;60648380;60221550;61699170;69127270;74072082.03125;77274090.8203125;80104996.09375;77372537.109375;87676363.28125;122467029.296875;140808115.234375;347620984.375;470855703.125;510385125;615031453.125;753789593.75;947980078.125;1282431218.75;1401046312.5;1345633687.5;1257276812.5;1275576187.5;1412618281.25;1334981000;1122727656.25;
Comores;COM;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.12623968654965;3.13609281921229;0.452268288573748;27.2437883480609;0.171855653239396;3.03192260153976;0.584333647547341;
Comores;COM;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194926;134024;20214;2120514;28671;834198;39177;
Comores;COM;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.98;0.2;0.2;0.33;1.17;2.4;1.17;3.59;0.74;0.76;2.15;3.95;1.2;13.93;1.51;2.49;4.84;3.84;3.28;;;
Comores;COM;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comores;COM;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;924301.395054977;0;0;0;0;0;0;0;0;0;;0;1580933.98668536;0;0;0;;;
Comores;COM;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;311737.481862875;775837.434484411;639722.208774016;423791.183732321;465764.032820041;458812.530490904;606170.553529866;
Cabo Verde;CPV;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.601738998849778;0;;0.00295369278971465;;;;9.64098963151736E-05;;0.366520996410374;
Cabo Verde;CPV;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;62511.0000000004;0;;331;;;;12;;62458;
Cabo Verde;CPV;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.13154;33.86379;;;;;;;;;8.01833;;;40.51934;;;;;;;
Cabo Verde;CPV;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.27994;135.45516;;;;;;;;;50.11456;;;123.48752;;;;;;;
Cabo Verde;CPV;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;348;251;344;284;;
Cabo Verde;CPV;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;94;89;133;91;;
Cabo Verde;CPV;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;254;162;211;193;;
Cabo Verde;CPV;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;3;;;
Cabo Verde;CPV;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;;
Cabo Verde;CPV;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0.67;0.17;2.39;1.63;0.37;4.14;2.67;2.47;5.04;3.55;2.7;4.22;7.69;8.99;10.55;8.14;14.98;8.69;;;
Cabo Verde;CPV;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.07264;;;;;;;;;;
Cabo Verde;CPV;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1248.82922260381;0;0;32489.2052748279;157459.284425228;82186.7419083678;94027.6180687704;30317.4878556558;10291.6201189469;424462.490609237;2969.51299986801;43161.3274506043;2396.1661341853;129745.318981364;560779.898968927;74107.5824402165;0;0;0;672.650043566547;0;0;0;0;697.377087288365;0;0;0;26889.4919394373;41901.8778712697;47363.9567969454;41937.9183039877;39827.1816451202;
Cabo Verde;CPV;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;113544.319196788;401844.547430398;116141.117702154;49244.6061233018;120660.275876512;41311.7049830786;104384.773055007;212616.230958107;59713.6431631542;94986.1207494796;26273.9007742527;79740.9938110399;335135.37467079;196520.808134198;;136219.305590173;193783.686625706;47776.3957749773;256892.693766325;68001.4652544551;2245.90089505598;1289652.37749628;34422.2473605826;0;343346.435249857;0;73921.9712525667;110127.256981221;4795783.85015689;8051787.06017175;2401054.9454878;5757382.6909683;11338112.5946208;10027653.9181556;3695371.61613549;
Costa Rica;CRI;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.4447176487568;39.5732941792837;44.260127785858;40.1472578270526;40.9970122079609;39.7896499792422;43.4413880647516;36.5061005532691;16.9840036035549;18.4422126118879;18.4952047220834;18.4668701403897;17.5649068063719;15.6819530794648;
Costa Rica;CRI;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2537251576;2435411730;1794967033;2203393630;2521508758;2732041463;3074122924;2418529227;869820738;951891465;1106654426;1148831708;1154572220;1038666137;
Costa Rica;CRI;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Costa Rica;CRI;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131.60255;108.63507;122.92609;;;261.02787;339.54618;381.87801;406.20873;337.24403;355.11641;568.46192;495.2758;525.37635;380.40758;345.03858;;;
Costa Rica;CRI;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;1645;1751;1719;1716;;;1263;1418;1490;2084;4341;4624;5048;7622;8488;8845;9491;9406;9716;10664;9999;9564;9341;9134;9450;9939;12018;11754;;;11265;14124;11963;;12361;13600;14173;14405;9995;11782;;
Costa Rica;CRI;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;605;632;779;922;;;430;500;485;756;1042;1754;2072;2430;4183;3838;3990;3822;4370;5061;4038;4421;4248;4229;4444;4511;5398;5872;;;5767;6759;6002;;5120;5985;6797;7902;5117;7101;;
Costa Rica;CRI;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;1040;1119;940;794;;;833;918;1005;1328;3299;2870;2976;5192;4305;5007;5501;5584;5346;5603;5961;5143;5093;4905;5006;5428;6620;5882;;;5498;7365;5961;;7241;7615;7376;6503;4878;4681;;
Costa Rica;CRI;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;30;41;39;16;24;16;11;10;10;13;15;63;18;27;32;25;23;25;22;31;28;21;23;33;26;17;22;20;24;16;8;13;9;18;15;17;9;19;8;16;;
Costa Rica;CRI;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;82;90;60;72;37;34;36;34;40;25;43;59;71;84;92;111;126;113;172;127;47;191;220;238;294;423;571;647;774;507;606;610;578;580;529;582;497;504;490;483;;
Costa Rica;CRI;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123.27;167.74;163.6;152.41;218.35;219.89;220.2;227.19;248.56;252.12;261.15;265.66;310.97;276.98;363.67;361.64;388.92;496.72;507.41;;;
Costa Rica;CRI;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.30377;0.29716;0.26656;0.36913;0.41311;;;0.36349;0.37452;;0.42906;0.35842;0.38831;0.52028;0.48492;0.46782;0.55606;0.55567;0.57209;0.44993;0.45645;0.44068;0.38288;;;
Costa Rica;CRI;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;1000000;1000000;1400000;1400000;200000;0;0;0;200000;200000;0;0;0;1200000;2600000;2100000;2500000;2500000;2600000;2190000;170000;220000;1181000;0;0;0;0;0;0;0;0;0;0;0;0;670.573626680772;196.422122728749;0;435590.958032504;5370940.35711397;5639487.37496967;5937403.74279113;6234273.92993069;6545987.62642723;
Costa Rica;CRI;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;4200000;4500000;5700000;4300000;4100000;2900000;3600000;9100000;9600000;7900000;8600000;7600000;10000000;9100000;11000000;9200000;5500000;11000000;13400000;23570000;27190000;31970000;30796000;49833730;49021813.4808482;51154010;63871136;51358969;56875640;87482020;52944749.8751368;86390876.0996513;119400565.105096;158855730.106399;214778111.977896;310560930.38155;374402372.589322;454698564.824728;495827687.753367;503368674.564575;538240000;623646376.514755;654828695.340492;687570130.107517;
Petits états des Caraïbes;CSS;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.44755231529285;4.02710521692637;1.10552382047199;1.47477791226105;1.86983597210272;0.412445089614363;2.57506201007138;5.47960188565702;4.54445739780577;4.59721753672431;;
Petits états des Caraïbes;CSS;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11931807;16970125;65600697;33205251;28110790;16091494;23765259;38266745;22833984;41549676;;
Petits états des Caraïbes;CSS;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Petits états des Caraïbes;CSS;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Petits états des Caraïbes;CSS;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;2494;;;;;;;;;;;;;;5173;;;;;;6034;;;;;;;;;;10230;10230;10827;11101;10338;9842;8181;6358;;
Petits états des Caraïbes;CSS;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;335;;;;;;;;;;;;;;929;;;;;;1124;;;;;;;;;;1942;1750;2048;2456;2566;2107;1919;2008;;
Petits états des Caraïbes;CSS;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;2159;;;;;;;;;;;;;;4244;;;;;;4910;;;;;;;;;;8288;8480;8779;7992;7772;7735;6262;4350;;
Petits états des Caraïbes;CSS;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;31;;39;;;
Petits états des Caraïbes;CSS;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143;;;;;;;;;403;;;362;373;495;631;539;;;;514;481;552;410;359;354;247;;;
Petits états des Caraïbes;CSS;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;247.399471719126;336.458015995882;324.178088407374;334.234306629324;384.385446608966;408.326443270565;379.097435237782;458.817455436635;485.600782706925;523.92;508.33;535.94;561.5;535.13;638.89;470.79;561.53;595.93;567.95;;;
